condition,time_sec,luminance_z,visual_change_z,optical_flow_z,histogram_delta_z,cut_event,flash_event,audio_rms_z,audio_derivative_z,cue_on,cue_impulse,cue_value,cue_phase_sin,cue_phase_cos,als_start_pulse_regressor
control,3.0,1.607577427546217,0.5555789927679972,0.6577829575910902,0.3091477646748209,0.0,0.0,-0.064022852729194,3.889841828578634,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,0.0
control,3.25,1.6164280450935946,0.9853153429830236,1.0393411869325808,-0.4937384705185457,0.0,0.0,0.4005060528632985,3.162733063108606,0.0,0.0,0.0,0.4999999999999993,0.866025403784439,0.0
control,3.5,1.6104867401537206,0.4925144819178471,0.5654105994694119,0.1803590747976921,0.0,0.0,0.5412696908341323,0.9518748371564084,0.0,0.0,0.0,0.8660254037844384,0.5000000000000004,0.0
control,3.75,1.5755003068694384,0.3870925292761613,0.3416262705355658,0.5608433905991256,0.0,0.0,0.2497703657011808,-1.9998689825952576,0.0,0.0,0.0,1.0,1.1943401194869637e-15,0.0
control,4.0,1.6005007293105478,1.471190256485568,1.4991709772405384,0.1439288233628641,0.0,0.0,-0.4425082514545221,-4.736623919493632,0.0,0.0,0.0,0.8660254037844392,-0.4999999999999992,0.0
control,4.25,1.621537140589662,1.4363415360953964,1.4119044875694573,1.6808531045756636,0.0,0.0,-0.5885637439410377,-1.0066935991376755,0.0,1.0,0.0,0.5000000000000013,-0.8660254037844379,0.0
control,4.5,1.6132764480077049,0.814945243963756,0.7616290094986985,0.983893192089298,0.0,0.0,-0.5744343296245471,0.087142442882298,1.0,0.0,8.0,3.673940397442059e-16,-1.0,0.0
control,4.75,1.6231722848297507,0.8176578624157794,0.808336021243816,0.5798372144477583,0.0,0.0,-0.6682622203455653,-0.6500530495406832,1.0,0.0,8.0,-0.4999999999999991,-0.8660254037844392,0.0
control,5.0,1.652234154590133,1.7382922031454575,1.7133342687994284,-0.3838005984109388,0.0,0.0,-0.6081949882861885,0.400832675887262,1.0,0.0,8.0,-0.8660254037844378,-0.5000000000000013,0.0
control,5.25,1.6439771634493656,1.3725705841947444,1.4955804154317354,1.733877936592109,0.0,0.0,-0.5565856369213995,0.3430773297220796,0.0,0.0,0.0,-1.0,-4.286263797015736e-16,0.0
control,5.5,1.67107381903733,1.7094209115847696,1.662699852294228,1.7560056156379968,0.0,0.0,-0.6301277675717024,-0.5115300391773775,0.0,0.0,0.0,-0.8660254037844392,0.4999999999999991,0.0
control,5.75,1.7223140814607367,1.2667164908834534,1.2822500929622938,-0.2501750881518567,0.0,0.0,-0.690230631256642,-0.4197588799687188,0.0,0.0,0.0,-0.5000000000000014,0.8660254037844378,0.0
control,6.0,1.7071123636167167,1.49598026121644,1.5124676009880484,0.9537638211643572,0.0,0.0,-0.6462728796450434,0.2908277404430872,0.0,0.0,0.0,-4.898587196589413e-16,1.0,0.0
control,6.25,1.7033789780040645,0.9291220349034934,1.051528249240155,0.3208517200092919,0.0,0.0,-0.566596733135664,0.5347337892841487,0.0,0.0,0.0,0.499999999999999,0.8660254037844392,0.0
control,6.5,1.7178632371882054,1.3244513036353294,1.4021213062884834,-0.2423222888210449,0.0,0.0,-0.5580683895668449,0.0488950625267857,0.0,0.0,0.0,0.8660254037844378,0.5000000000000014,0.0
control,6.75,1.7322245036255957,1.315700079976134,1.4011810848307336,0.4658258368180772,0.0,0.0,-0.6089457639593082,-0.3567618542514966,0.0,0.0,0.0,1.0,2.32744789901656e-15,0.0
control,7.0,1.7091022670352984,0.7701195033234226,0.6950879351775449,2.1197178117996285,0.0,0.0,-0.6744907594765952,-0.4569209326393024,0.0,0.0,0.0,0.8660254037844393,-0.499999999999999,0.0
control,7.25,1.6959811810944356,1.4700920005147842,1.5274094426490723,1.670268261868106,0.0,0.0,-0.6294249303319943,0.2983943406124842,0.0,1.0,0.0,0.5000000000000016,-0.8660254037844377,0.0
control,7.5,1.6995535097037144,2.105919503550397,1.7712306777790936,0.2030617342763164,0.0,0.0,-0.6010756458176403,0.1842440165929668,1.0,0.0,9.0,2.388680238973927e-15,-1.0,0.0
control,7.75,1.6701906256568255,1.2996870512790648,1.2978205084288508,-0.8263405451289892,0.0,0.0,-0.6327605082039434,-0.2257041797912139,1.0,0.0,9.0,-0.4999999999999989,-0.8660254037844393,0.0
control,8.0,1.6491975258696263,1.751275154740801,1.7665277769868608,-0.5720175631030251,0.0,0.0,-0.648819590927406,-0.1190022356380283,1.0,0.0,9.0,-0.8660254037844377,-0.5000000000000016,0.0
control,8.25,1.6577852480665334,1.7389473934127917,1.845934109144283,-0.6077271604237096,0.0,0.0,-0.6568765213599064,-0.0643588690170292,0.0,0.0,0.0,-1.0,-2.4499125789312946e-15,0.0
control,8.5,1.657747436897479,1.481541172406398,1.535990091655155,0.6526845988738136,0.0,0.0,-0.5875186774562858,0.4642743963993514,0.0,0.0,0.0,-0.8660254037844402,0.4999999999999973,0.0
control,8.75,1.6359141762856726,0.9842768279161648,1.0250861658522896,1.621386665395214,0.0,0.0,-0.4950806832115226,0.6218791345875047,0.0,0.0,0.0,-0.5000000000000032,0.8660254037844368,0.0
control,9.0,1.6460628275627998,0.7963367498514308,0.8458411288645176,0.0352232837286769,0.0,0.0,-0.4849876877568291,0.0595794188755938,0.0,0.0,0.0,-7.34788079488412e-16,1.0,0.0
control,9.25,1.6755853051931393,1.6068362069352276,1.693842175776457,1.9226280686472783,0.0,0.0,-0.5414563055349587,-0.3949421276431017,0.0,0.0,0.0,0.4999999999999988,0.8660254037844393,0.0
control,9.5,1.6867065915938393,1.6263187121221758,1.5877430076756056,1.1731468534401197,0.0,0.0,-0.5728555121072793,-0.223753555158826,0.0,0.0,0.0,0.8660254037844377,0.5000000000000017,0.0
control,9.75,1.676921977952457,2.6108473689559584,2.427886113758373,0.638124263482719,0.0,1.0,-0.5206995677078267,0.3468097860037901,0.0,0.0,0.0,1.0,2.57237725884603e-15,0.0
control,10.0,1.7007142655835856,1.8148854141543704,1.903142468050507,0.1465312334698592,0.0,0.0,-0.0845658540174878,2.968834118803908,0.0,0.0,0.0,0.8660254037844403,-0.4999999999999972,0.0
control,10.25,1.7545805193077724,1.268903337394618,1.3409961839530893,-1.0487430197802654,0.0,0.0,0.2193945624283874,2.066277696953181,0.0,1.0,0.0,0.5000000000000033,-0.8660254037844367,0.0
control,10.5,1.7621763732882,1.487715519756723,1.6369149071623,-0.4109965970736832,0.0,0.0,-0.1312090870385098,-2.4034678077655616,1.0,0.0,1.0,8.572527594031472e-16,-1.0,0.0
control,10.75,1.7900559616591738,1.3466995725760365,1.5011039402656778,0.2349556354269163,0.0,0.0,-0.5213181621298979,-2.673233912861529,1.0,0.0,1.0,-0.4999999999999987,-0.8660254037844394,0.0
control,11.0,1.8162979939308657,1.3777037573498292,1.3641839887775176,-0.2079334883817206,0.0,0.0,-0.6540114821129015,-0.9154488859138232,1.0,0.0,1.0,-0.8660254037844376,-0.5000000000000018,0.0
control,11.25,1.7945518521102393,1.281610690112719,1.328193993389014,-0.2848825836129522,0.0,0.0,-0.6257039149139096,0.1839591464136826,0.0,0.0,0.0,-1.0,-2.6948419387607653e-15,0.0
control,11.5,1.803399513844785,1.6954735388597006,1.6548422124962945,0.5147567876791026,0.0,0.0,-0.5996958618913968,0.1682567214126696,0.0,0.0,0.0,-0.8660254037844403,0.4999999999999971,0.0
control,11.75,1.8426932004229384,1.3422937569543494,1.4851370208562231,-0.0640779690528319,0.0,0.0,-0.6410556866020374,-0.2917704697230135,0.0,0.0,0.0,-0.5000000000000034,0.8660254037844367,0.0
control,12.0,1.854277756799867,1.3650717617361932,1.411997605845139,-0.1161850756762349,0.0,0.0,-0.6743395405457056,-0.2366230274606919,0.0,0.0,0.0,-9.797174393178826e-16,1.0,0.0
control,12.25,1.8241519642810808,1.3371935542950455,1.3101457814298725,0.8565015998481385,0.0,0.0,-0.6827830841019561,-0.0669988890883084,0.0,0.0,0.0,0.4999999999999986,0.8660254037844395,0.0
control,12.5,1.8429606561784664,1.205409541327214,1.151717226504536,0.7524849141103905,0.0,0.0,-0.6690644227175868,0.0843375821092897,0.0,0.0,0.0,0.8660254037844375,0.5000000000000019,0.0
control,12.75,1.913265315577951,1.409753215569572,1.3719185856740463,0.2055464762320573,0.0,0.0,-0.6892548227275569,-0.1472132814799402,0.0,0.0,0.0,1.0,2.8173066186755008e-15,0.0
control,13.0,1.91472747588549,1.5469277119149454,1.4865110600615308,1.3695891165378988,0.0,0.0,-0.7220863766338217,-0.2335344588021782,0.0,0.0,0.0,0.8660254037844404,-0.499999999999997,0.0
control,13.25,1.9128226404250457,1.4946412097894133,1.4275018450234225,1.7225311292198175,0.0,0.0,-0.7235245084818609,-0.0191618489540968,0.0,1.0,0.0,0.5000000000000034,-0.8660254037844366,0.0
control,13.5,1.939313619968098,1.510827953048011,1.444016833601661,0.4358395741936268,0.0,0.0,-0.7100906136075213,0.0823930301633703,1.0,0.0,7.0,4.654895798033119e-15,-1.0,0.0
control,13.75,1.9010529442429775,1.2719514577848994,1.2658048970444165,1.513743171696536,0.0,0.0,-0.5997860428868234,0.7438825473117605,1.0,0.0,7.0,-0.4999999999999985,-0.8660254037844395,0.0
control,14.0,1.907185704389164,1.6003955805954762,1.7022658640561876,0.1945825497282952,0.0,0.0,0.0501867937604885,4.429052466166257,1.0,0.0,7.0,-0.8660254037844375,-0.500000000000002,0.0
control,14.25,1.9778969376048416,1.6570887629739182,1.6409574000197793,0.7584446148346745,0.0,0.0,0.0027831079499442,-0.3330414810559804,0.0,0.0,0.0,-1.0,-2.939771298590236e-15,0.0
control,14.5,2.029861949087143,1.3578628447025445,1.4521766653965067,0.4819605094464726,0.0,0.0,-0.6203668910681839,-4.264573365149546,0.0,0.0,0.0,-0.8660254037844404,0.4999999999999969,0.0
control,14.75,2.016840574819279,0.9701542754050444,1.0718181423569777,-0.0008732526998705,0.0,0.0,-0.6720628086217788,-0.3623513447313696,0.0,0.0,0.0,-0.5000000000000036,0.8660254037844366,0.0
control,15.0,2.051682166741652,1.9386326879856064,1.892299089531152,0.9042036545590038,0.0,0.0,-0.6977908825638935,-0.1850277513749314,0.0,0.0,0.0,-4.777360477947854e-15,1.0,0.0
control,15.25,2.1622125582495126,1.2895415804135169,1.3563356711080137,0.987978828781238,0.0,0.0,-0.6902695341018243,0.042018712164667,0.0,0.0,0.0,0.4999999999999984,0.8660254037844396,0.0
control,15.5,2.189264980606888,1.5359167758781929,1.8428804268445167,0.3297674740814895,0.0,0.0,-0.6898763812746733,-0.0066567682888799,0.0,0.0,0.0,0.8660254037844374,0.5000000000000021,0.0
control,15.75,2.242944939867165,0.9962995995683636,1.0084513792986385,-0.4670773877830065,0.0,0.0,-0.6647151341096829,0.1624742367451798,0.0,0.0,0.0,1.0,6.614949657305472e-15,0.0
control,16.0,2.350281964898689,1.3573574996742672,1.3510383990695316,0.0024918012197076,0.0,0.0,-0.6248006224632147,0.2632181379614114,0.0,0.0,0.0,0.8660254037844405,-0.4999999999999968,0.0
control,16.25,2.356690395210484,2.054817514431752,2.201944751095973,1.0491417140010468,0.0,0.0,-0.6371486950335771,-0.0936612922321988,0.0,1.0,0.0,0.5000000000000007,-0.8660254037844383,0.0
control,16.5,2.3478862476367404,1.4704973075558985,1.5173700931715737,-0.4281711465723434,0.0,0.0,-0.6319112955720982,0.0264225752698626,1.0,0.0,7.0,4.899825157862589e-15,-1.0,0.0
control,16.75,2.4325796819050924,1.911811162473961,1.861982992838335,0.7112872589512518,0.0,0.0,-0.6495064404161502,-0.1294913643819032,1.0,0.0,7.0,-0.4999999999999983,-0.8660254037844396,0.0
control,17.0,2.4249482864483296,1.918490530693332,1.883158506605564,1.2913764672582542,0.0,0.0,-0.6844524340458543,-0.2479730874116817,1.0,0.0,7.0,-0.8660254037844356,-0.5000000000000053,0.0
control,17.25,2.3430784487717857,1.3547209993726308,1.3049659704543055,0.5938043394065334,0.0,0.0,-0.5403724567648617,0.974520737681109,0.0,0.0,0.0,-1.0,-3.1847006584197066e-15,0.0
control,17.5,2.301983314567024,1.903175367160166,2.202696133804175,-0.0120242763562466,0.0,0.0,0.1623040604610368,4.788943959781586,0.0,0.0,0.0,-0.8660254037844423,0.4999999999999936,0.0
control,17.75,2.292592722479008,1.232775986100068,1.1505136410815722,1.669625944896416,0.0,0.0,0.7237986927946973,3.824871643247037,0.0,0.0,0.0,-0.5000000000000038,0.8660254037844365,0.0
control,18.0,2.2290418918804016,2.2549718314640925,2.1685652869847973,0.6891893989056499,0.0,1.0,0.4082196467737836,-2.1642993719166808,0.0,0.0,0.0,-1.469576158976824e-15,1.0,0.0
control,18.25,2.2270659273093423,2.714050142217489,2.6255232074000125,1.1665302708934613,0.0,1.0,0.3672792113295516,-0.2889066350185478,0.0,0.0,0.0,0.4999999999999951,0.8660254037844415,0.0
control,18.5,2.342603690863952,1.5967159868652074,1.5035609842065885,0.7486295544227262,0.0,0.0,0.3699798815479989,0.009100307334305,0.0,0.0,0.0,0.8660254037844373,0.5000000000000023,0.0
control,18.75,2.615658560891219,1.7823609991298572,1.7102325401937504,1.7748701824564983,0.0,0.0,-0.0602682417347436,-2.947326762683358,0.0,0.0,0.0,1.0,6.859879017134943e-15,0.0
control,19.0,2.240311120604832,1.195309958206988,1.3397783945607546,1.0545723991539309,0.0,0.0,-0.4380152239830577,-2.5888183272959,0.0,0.0,0.0,0.8660254037844406,-0.4999999999999966,0.0
control,19.25,1.920969570145144,1.2139312473118455,1.1069108330706978,2.192998394373228,0.0,0.0,-0.6523461256120103,-1.4729179444531857,0.0,1.0,0.0,0.5000000000000009,-0.8660254037844382,0.0
control,19.5,2.119175550312299,1.7089090672568712,1.6621871346154615,1.0220950434896705,0.0,0.0,-0.6863072649346177,-0.2412479273529638,1.0,0.0,3.0,5.14475451769206e-15,-1.0,0.0
control,19.75,2.503483658204785,1.2573519530767965,1.2704058019071407,0.5088122317163873,0.0,0.0,-0.7043565659122547,-0.1325926075485309,1.0,0.0,3.0,-0.4999999999999981,-0.8660254037844397,0.0
control,20.0,2.551465486928771,1.823698662165158,1.7606332915860496,-0.441969724705558,0.0,0.0,-0.6925277846996803,0.0714323771916357,1.0,0.0,3.0,-0.8660254037844355,-0.5000000000000056,0.0
control,20.25,2.488767296132983,1.305403705473038,1.2510318345834472,-0.6573684936023205,0.0,0.0,-0.6954751938022734,-0.0294680749986161,0.0,0.0,0.0,-1.0,-3.4296300182491773e-15,0.0
control,20.5,2.215618561295233,1.576770958983223,1.6264135367089454,0.3861074497562444,0.0,0.0,-0.7171933470367684,-0.1576456722316653,0.0,0.0,0.0,-0.8660254037844425,0.4999999999999934,0.0
control,20.75,1.909997159310828,1.48781137884793,1.504882926406421,0.1435276673021314,0.0,0.0,-0.7161210886750334,-0.0020194393114582,0.0,0.0,0.0,-0.500000000000004,0.8660254037844363,0.0
control,21.0,1.8092162157647051,1.1295797370854188,1.1202813677487438,0.5959922984616072,0.0,0.0,-0.6864151341545572,0.1935081512698302,0.0,0.0,0.0,-1.7145055188062944e-15,1.0,0.0
control,21.25,1.970010596900189,0.5792978322216634,0.5878260497178047,-0.0271855244942819,0.0,0.0,-0.6737786821169996,0.0769476250142102,0.0,0.0,0.0,0.4999999999999949,0.8660254037844416,0.0
control,21.5,2.145521861337202,1.5120679336972134,1.4770175209423972,0.1525864720166763,0.0,0.0,-0.7043188605157064,-0.2178876093830178,0.0,0.0,0.0,0.8660254037844372,0.5000000000000026,0.0
control,21.75,2.218734676555054,2.175647594577795,2.299326472868131,0.2264780823198607,0.0,1.0,-0.7244211573261015,-0.1466116614082631,0.0,0.0,0.0,1.0,7.1048083769644134e-15,0.0
control,22.0,2.235880727000807,1.668355471801064,1.7184359855404896,0.2615101404923511,0.0,0.0,-0.7083139437643511,0.1006480105510761,0.0,0.0,0.0,0.8660254037844407,-0.4999999999999964,0.0
control,22.25,2.1994515953032794,0.985456329858302,1.0598069943660402,0.1387842863520771,0.0,0.0,-0.7106404760519052,-0.0252283657057831,0.0,1.0,0.0,0.5000000000000072,-0.8660254037844345,0.0
control,22.5,2.179569325967471,1.889714768951216,1.8992206307538289,0.0482566887250378,0.0,0.0,-0.7166299487279226,-0.0502410607008203,1.0,0.0,8.0,5.3896838775215305e-15,-1.0,0.0
control,22.75,2.147022095274977,2.006472990156678,1.9117564449648752,1.814246509742788,0.0,0.0,-0.719221606830058,-0.0270387995190984,1.0,0.0,8.0,-0.4999999999999979,-0.8660254037844398,0.0
control,23.0,2.0930357431202857,2.509261075205081,2.6161618986307644,-0.0525098886435362,0.0,1.0,-0.6853649769559654,0.2218513852930765,1.0,0.0,8.0,-0.8660254037844354,-0.5000000000000058,0.0
control,23.25,2.0471665740909244,1.3730821801348636,1.476703426219937,-0.8361041246639742,0.0,0.0,-0.6424694256300266,0.2835744168966471,0.0,0.0,0.0,-1.0,-3.674559378078648e-15,0.0
control,23.5,2.0350461286486565,2.008263832004975,2.0177543761715357,-0.0750460030489757,0.0,1.0,-0.6724421670712113,-0.2140128186296349,0.0,0.0,0.0,-0.8660254037844426,0.4999999999999932,0.0
control,23.75,2.013861039643217,1.34200831863581,1.411611227190612,0.6430305124193787,0.0,0.0,-0.6089286177349232,0.4243661418358216,0.0,0.0,0.0,-0.5000000000000042,0.8660254037844362,0.0
control,24.0,1.981297359110943,2.168067758033302,2.342025493116984,-0.2893528901185546,0.0,1.0,-0.4313218882517629,1.2034609709560409,0.0,0.0,0.0,-1.959434878635765e-15,1.0,0.0
control,24.25,1.9752906742101488,1.0602843977027028,1.0554293253754876,-0.5589291474555997,0.0,0.0,-0.431970488052518,-0.013770463293079,0.0,0.0,0.0,0.4999999999999946,0.8660254037844417,0.0
control,24.5,1.956181397082117,1.7595973129819154,1.7264353194151787,-0.0303491861856761,0.0,0.0,-0.5463587005986144,-0.7904509278217994,0.0,0.0,0.0,0.866025403784437,0.5000000000000028,0.0
control,24.75,1.9333253999499656,1.8686626108520936,1.901374000910815,-0.2513816126618226,0.0,0.0,-0.6515342426872015,-0.727541436591961,0.0,0.0,0.0,1.0,7.349737736793884e-15,0.0
control,25.0,1.9003376956255496,2.493477027739326,2.53302250004812,0.8473363206187515,0.0,1.0,-0.7228426399671901,-0.496276803916472,0.0,0.0,0.0,0.8660254037844408,-0.4999999999999961,0.0
control,25.25,1.8787754291663936,3.039129162310028,2.680810505391672,1.0828965849811936,0.0,1.0,-0.7154965654930076,0.0408218390696585,0.0,1.0,0.0,0.5000000000000074,-0.8660254037844344,0.0
control,25.5,1.8401168239431684,2.4404473885606306,2.5856537467819547,-0.0271072720118355,0.0,1.0,-0.7157773954592508,-0.0112591161993644,1.0,0.0,4.0,5.6346132373510016e-15,-1.0,0.0
control,25.75,1.8114748143861816,1.7391545840004583,1.7463237172822543,0.7892666425862847,0.0,0.0,-0.7001247609719604,0.0975438792972884,1.0,0.0,4.0,-0.4999999999999976,-0.86602540378444,0.0
control,26.0,1.8064374506104668,2.127689708747155,1.937368009639035,0.6841764383249319,0.0,1.0,-0.6915186748702128,0.0494259339191803,1.0,0.0,4.0,-0.8660254037844353,-0.5000000000000059,0.0
control,26.25,1.8238055148110732,3.425878736658509,3.5744721569770888,0.5250058873164447,0.0,1.0,-0.7132065044029912,-0.157438604296695,0.0,0.0,0.0,-1.0,-3.919488737908119e-15,0.0
control,26.5,1.830254909802788,2.167125865040466,2.189551906885157,1.3255760544914446,0.0,0.0,-0.7207928589085386,-0.0611455019172121,0.0,0.0,0.0,-0.8660254037844427,0.499999999999993,0.0
control,26.75,1.8124041678429732,3.3102180155687995,2.958444240975314,1.2827170537782988,0.0,1.0,-0.7194231414278468,1.1785176767850952e-05,0.0,0.0,0.0,-0.5000000000000044,0.866025403784436,0.0
control,27.0,1.7985366572138357,2.8520776962760594,2.492052001109732,0.3399029358711353,0.0,1.0,-0.7245040913907803,-0.0440371373200287,0.0,0.0,0.0,-9.309791596066238e-15,1.0,0.0
control,27.25,1.7735004450376548,1.9604011806547257,1.8404936347980156,0.0189595649689984,0.0,0.0,-0.7329714899697959,-0.0671617851076924,0.0,0.0,0.0,0.4999999999999945,0.8660254037844418,0.0
control,27.5,1.7645600045535872,2.0898313770607557,2.0661895861335995,0.1006771269050173,0.0,0.0,-0.7260242111450862,0.0380986296019234,0.0,0.0,0.0,0.8660254037844369,0.500000000000003,0.0
control,27.75,1.613366261144722,3.216828883670451,3.4768684428162104,1.6288050187264622,0.0,1.0,-0.7246579453836095,-1.1785176767850952e-05,0.0,0.0,0.0,1.0,7.594667096623355e-15,0.0
control,28.0,-0.375811153449895,1.99388509941262,2.2030193792302817,10.955069328766388,1.0,1.0,-0.7395830446195581,-0.1112587344901719,0.0,0.0,0.0,0.8660254037844409,-0.4999999999999959,0.0
control,28.25,-0.3827766448377124,-0.6112618662713861,-0.6135162512667622,0.4635498112977078,0.0,0.0,-0.7344995782311019,0.0253714303980291,0.0,1.0,0.0,0.5000000000000077,-0.8660254037844343,0.0
control,28.5,-0.3919929922421453,-0.5670159554624591,-0.5765291981718655,-0.4080725077710454,0.0,0.0,-0.7329097624902791,0.0015147445661522,1.0,0.0,9.0,5.879542597180472e-15,-1.0,0.0
control,28.75,-0.3975350951448507,-0.509670122399727,-0.5153058044381225,-0.4056830840496762,0.0,0.0,-0.7332364606443343,-0.0115723309585592,1.0,0.0,9.0,-0.4999999999999913,-0.8660254037844437,0.0
control,29.0,-0.3982124368687465,-0.1708387518799314,-0.1953222558226725,1.2195204515083484,0.0,0.0,-0.7241206742867017,0.0529064647734356,1.0,0.0,9.0,-0.8660254037844352,-0.5000000000000061,0.0
control,29.25,-0.3964941303545766,-0.257067638354557,-0.2699471720016141,0.3945799160759443,0.0,0.0,-0.7368332486215312,-0.0961503230361084,0.0,0.0,0.0,-1.0,-4.164418097737589e-15,0.0
control,29.5,-0.3964107806082237,-0.662884797947146,-0.657421930132249,0.5659128336563038,0.0,0.0,-0.7219113041551865,0.0925543013376272,0.0,0.0,0.0,-0.8660254037844428,0.4999999999999928,0.0
control,29.75,-0.3956980999348571,-0.5284896338676246,-0.5480786384289607,0.2741046278167227,0.0,0.0,-0.7134887931090709,0.0481723762883539,0.0,0.0,0.0,-0.5000000000000047,0.8660254037844359,0.0
control,30.0,-0.3914432141798662,-0.2948338212713577,-0.3013704838434776,1.4666024766587764,0.0,0.0,-0.7209530684170405,-0.0603118738997134,0.0,0.0,0.0,-9.554720955895708e-15,1.0,0.0
control,30.25,-0.3921227942090778,-0.5729269156893944,-0.5220663326205592,0.0078231797383261,0.0,0.0,-0.7094980583932533,0.0688800493479968,0.0,0.0,0.0,0.4999999999999943,0.8660254037844419,0.0
control,30.5,-0.391824111253902,-0.5863619324356121,-0.6096169016792781,-0.0755250921985751,0.0,0.0,-0.5850197208391175,0.8406693003400462,0.0,0.0,0.0,0.8660254037844368,0.5000000000000032,0.0
control,30.75,-0.392557280374279,-0.6641375893165092,-0.6753443194172052,1.0627656893368531,0.0,0.0,-0.2875673099154583,2.021837236588089,0.0,0.0,0.0,1.0,7.839596456452825e-15,0.0
control,31.0,-0.3946882177633419,-0.7449539930498209,-0.7276672124692192,0.4443018930066169,0.0,0.0,-0.3754414079345088,-0.60939707780087,0.0,0.0,0.0,0.866025403784441,-0.4999999999999957,0.0
control,31.25,-0.3962365201599258,-0.5598852755067556,-0.5322259945017043,-1.1743004876160297,0.0,0.0,-0.6932085106233169,-2.179240699992417,0.0,1.0,0.0,0.5000000000000017,-0.8660254037844377,0.0
control,31.5,-0.3906068927021884,-0.7048462164816074,-0.7011603609366014,-0.3589230767599439,0.0,0.0,-0.740673198930549,-0.3334580417099267,1.0,0.0,5.0,1.3229899314610944e-14,-1.0,0.0
control,31.75,0.1414649232911557,0.0873233011507578,-0.0045045013031822,4.196501016465329,0.0,0.0,-0.7454938933606652,-0.0422599606333344,1.0,0.0,5.0,-0.499999999999991,-0.8660254037844438,0.0
control,32.0,1.7559216816019465,1.9391432967276128,1.6430388297093372,9.248325165001308,1.0,1.0,-0.7580449815791844,-0.0950476015760687,1.0,0.0,5.0,-0.8660254037844349,-0.5000000000000063,0.0
control,32.25,1.7602183748099367,1.3376372044768026,1.28645117731131,0.7642740808580248,0.0,0.0,-0.7222564701338507,0.2350434002819569,0.0,0.0,0.0,-1.0,-4.40934745756706e-15,0.0
control,32.5,1.7764481965622774,2.3627618861417803,2.205920169030072,0.6842033120502825,0.0,1.0,-0.6904894440626922,0.2075823508452678,0.0,0.0,0.0,-0.8660254037844394,0.4999999999999987,0.0
control,32.75,1.7744290004590677,2.6522487331540985,2.472899616600116,-0.2730332275799201,0.0,1.0,-0.7068763456632292,-0.1212407742753761,0.0,0.0,0.0,-0.500000000000011,0.8660254037844323,0.0
control,33.0,1.7564517321842117,1.4217137300550289,1.4255296089538425,0.1016944341889973,0.0,0.0,-0.7387355684455945,-0.2268948143479909,0.0,0.0,0.0,-9.799650315725178e-15,1.0,0.0
control,33.25,1.7538908562528042,2.143059362176592,2.033311146067825,1.909879194522961,0.0,1.0,-0.7506807716353209,-0.0909102649502847,0.0,0.0,0.0,0.499999999999994,0.866025403784442,0.0
control,33.5,1.763571258460571,1.3311555543297244,1.3695274295972104,0.5135436202618727,0.0,0.0,-0.7371673307612552,0.0829362166797253,0.0,0.0,0.0,0.8660254037844367,0.5000000000000034,0.0
control,33.75,1.765486582710622,1.43692615184655,1.5130866455716558,1.925594395212912,0.0,0.0,-0.7411444727914237,-0.0364996924731764,0.0,0.0,0.0,1.0,9.790984586812941e-16,0.0
control,34.0,1.7869868307855408,2.638962020805928,2.483550933352479,1.1098129112817516,0.0,1.0,-0.7490367704638328,-0.0632346604365884,0.0,0.0,0.0,0.8660254037844448,-0.4999999999999894,0.0
control,34.25,1.7765010141766369,2.5103475477088764,2.5342747386055158,1.075155312520083,0.0,1.0,-0.7291373120627908,0.1265436718101161,0.0,1.0,0.0,0.5000000000000081,-0.8660254037844339,0.0
control,34.5,1.7558240184895992,2.158178029897493,2.238239113501208,0.650435094389687,0.0,1.0,-0.6794384132686858,0.3300316444569016,1.0,0.0,1.0,6.3694013168394125e-15,-1.0,0.0
control,34.75,1.7588183223620384,1.990916802148463,1.9548218992425967,-0.0828912844899983,0.0,0.0,-0.6753342095670999,0.018684453185992,1.0,0.0,1.0,-0.499999999999997,-0.8660254037844404,0.0
control,35.0,1.7561729580742704,1.3123604658272072,1.3545611187711923,0.3656934175516173,0.0,0.0,-0.7109018878459206,-0.2522183130671213,1.0,0.0,1.0,-0.8660254037844313,-0.5000000000000128,0.0
control,35.25,1.7705698225137267,2.492982548088435,2.44257406002402,2.788193057721906,0.0,1.0,-0.7190457858454932,-0.0649527343271197,0.0,0.0,0.0,-1.0,-1.1759704174997531e-14,0.0
control,35.5,1.7862495338665774,1.665706453095882,1.686984483922929,0.7716323785327972,0.0,0.0,-0.7220149689764992,-0.0296167607739084,0.0,0.0,0.0,-0.866025403784443,0.4999999999999923,0.0
control,35.75,1.8086694060134096,2.2830415347317934,2.209602831020196,0.013642597329468,0.0,1.0,-0.5463155796036901,1.190436539386728,0.0,0.0,0.0,-0.5000000000000051,0.8660254037844357,0.0
control,36.0,1.821865356307897,1.1537096575503132,1.280564986873648,1.0366373165364358,0.0,0.0,0.2682052058526861,5.552681905668695,0.0,0.0,0.0,-2.939152317953648e-15,1.0,0.0
control,36.25,1.8021845328882664,1.842189389631436,1.648639655303728,1.9931741024763536,0.0,0.0,0.2494627482755688,-0.1373258853985335,0.0,0.0,0.0,0.4999999999999877,0.8660254037844457,0.0
control,36.5,1.805836599704185,1.6920088763358416,1.7331904629361174,0.4614464842321594,0.0,0.0,-0.5257816529391105,-5.303162719367951,0.0,0.0,0.0,0.866025403784433,0.5000000000000098,0.0
